PUMFID,WGHT_PER,PRV,HAP_10C,TTLINCG1,PRA_10GR,AGEGR10,predicted_probability_raw,predicted_probability,predicted_label,risk_band
11526.0,1341.6761,24,2.0,3.0,,5.0,0.67468655,0.67468655,1,High
11540.0,111.2017,46,1.0,3.0,,5.0,0.69427556,0.69427556,1,High
11544.0,2682.1462,24,3.0,7.0,,4.0,0.6850881,0.6850881,1,High
11545.0,917.8965,48,1.0,3.0,,4.0,0.8325542,0.8325542,1,Very high
11546.0,1857.2839,35,3.0,2.0,,7.0,0.77713025,0.77713025,1,Very high
11551.0,607.589,48,2.0,1.0,5,4.0,0.7216087,0.7216087,1,Very high
11552.0,1081.4433,59,2.0,3.0,,5.0,0.8740412,0.8740412,1,Very high
11554.0,761.8513,47,1.0,1.0,,3.0,0.7127068,0.7127068,1,Very high
11559.0,1333.3499,24,1.0,3.0,,3.0,0.59118193,0.59118193,0,High
11561.0,161.3926,13,3.0,2.0,9,3.0,0.8572684,0.8572684,1,Very high
11570.0,3164.029,35,2.0,3.0,,2.0,0.7810519,0.7810519,1,Very high
11576.0,1185.7973,48,1.0,5.0,,5.0,0.86345834,0.86345834,1,Very high
11578.0,2067.2092,35,1.0,2.0,1,7.0,0.6754717,0.6754717,1,High
11583.0,3393.6914,24,1.0,3.0,,4.0,0.60972416,0.60972416,0,High
11585.0,103.779,12,3.0,5.0,,5.0,0.7640584,0.7640584,1,Very high
11586.0,108.7877,13,1.0,3.0,,3.0,0.4162293,0.4162293,0,Moderate
11595.0,566.0733,35,1.0,5.0,,5.0,0.26548162,0.26548162,0,Low
11602.0,4079.6528,35,3.0,4.0,,5.0,0.7012467,0.7012467,1,Very high
11636.0,882.2511,46,1.0,3.0,,5.0,0.73573285,0.73573285,1,Very high
11637.0,41.1403,11,1.0,2.0,,5.0,0.45673943,0.45673943,0,Moderate
11648.0,616.3539,48,1.0,4.0,,7.0,0.5155874,0.5155874,0,High
11649.0,1772.2229,59,1.0,3.0,,5.0,0.84959,0.84959,1,Very high
11654.0,147.3904,47,3.0,3.0,,5.0,0.9007573,0.9007573,1,Very high
11661.0,2379.5927,35,1.0,2.0,,3.0,0.29490194,0.29490194,0,Low
11666.0,3402.045,24,2.0,1.0,,5.0,0.8015119,0.8015119,1,Very high
11668.0,1259.4025,48,1.0,4.0,,2.0,0.45009762,0.45009762,0,Moderate
11673.0,1635.663,24,1.0,1.0,9,5.0,0.7524082,0.7524082,1,Very high
11676.0,97.3784,10,2.0,1.0,,1.0,0.39056644,0.39056644,0,Moderate
11678.0,98.8524,13,1.0,1.0,,7.0,0.3460417,0.3460417,0,Moderate
11679.0,1924.419,59,1.0,2.0,,2.0,0.6377062,0.6377062,0,High
11681.0,2146.7794,48,4.0,1.0,1,5.0,0.94659454,0.94659454,1,Very high
11686.0,886.9128,59,2.0,2.0,,4.0,0.8780607,0.8780607,1,Very high
11693.0,986.3605,35,1.0,2.0,,5.0,0.7045066,0.7045066,1,Very high
11694.0,8616.9172,35,3.0,1.0,,5.0,0.85905373,0.85905373,1,Very high
11697.0,2799.3418,48,6.0,2.0,4,6.0,0.87022024,0.87022024,1,Very high
11698.0,128.6643,10,2.0,4.0,,3.0,0.8810892,0.8810892,1,Very high
11701.0,1172.3835,35,1.0,7.0,,3.0,0.43777308,0.43777308,0,Moderate
11704.0,128.6519,10,1.0,2.0,7,5.0,0.4774785,0.4774785,0,Moderate
11705.0,1236.1931,35,1.0,1.0,,3.0,0.7716964,0.7716964,1,Very high
11706.0,1560.2578,35,2.0,2.0,8,5.0,0.60526884,0.60526884,0,High
11707.0,1278.3215,35,1.0,1.0,,5.0,0.79202944,0.79202944,1,Very high
11710.0,128.2679,47,2.0,2.0,,5.0,0.48030525,0.48030525,0,Moderate
11714.0,105.5782,46,5.0,7.0,,5.0,0.67405957,0.67405957,1,High
11715.0,854.0179,46,1.0,5.0,,5.0,0.6211344,0.6211344,0,High
11716.0,152.9372,46,1.0,6.0,,4.0,0.8302613,0.8302613,1,Very high
11717.0,368.2147,47,3.0,1.0,,1.0,0.74025154,0.74025154,1,Very high
11722.0,239.5024,47,2.0,2.0,,5.0,0.77553165,0.77553165,1,Very high
11724.0,112.8089,10,2.0,2.0,,5.0,0.890133,0.890133,1,Very high
11728.0,1162.4261,35,1.0,6.0,,6.0,0.539025,0.539025,0,High
11730.0,698.741,35,2.0,7.0,,4.0,0.79988176,0.79988176,1,Very high
11736.0,890.2234,35,2.0,2.0,,6.0,0.6478747,0.6478747,0,High
11738.0,968.1696,35,1.0,5.0,,6.0,0.5498035,0.5498035,0,High
11747.0,300.6637,13,1.0,1.0,,5.0,0.70532596,0.70532596,1,Very high
11750.0,67.3508,12,3.0,6.0,9,4.0,0.82322705,0.82322705,1,Very high
11753.0,507.5436,35,1.0,5.0,,5.0,0.50382555,0.50382555,0,High
11757.0,264.3309,13,1.0,1.0,,6.0,0.8196551,0.8196551,1,Very high
11761.0,63.1146,11,1.0,3.0,,4.0,0.6501229,0.6501229,1,High
11764.0,1134.0072,12,1.0,1.0,,1.0,0.4363718,0.4363718,0,Moderate
11765.0,492.1522,59,2.0,4.0,,4.0,0.5139072,0.5139072,0,High
11767.0,1213.9112,24,1.0,3.0,,6.0,0.66676235,0.66676235,1,High
11769.0,336.501,47,5.0,6.0,,2.0,0.95330715,0.95330715,1,Very high
11771.0,1827.8861,35,2.0,1.0,,6.0,0.80010736,0.80010736,1,Very high
11775.0,2185.666,35,3.0,2.0,,6.0,0.87886477,0.87886477,1,Very high
11776.0,562.2101,59,1.0,3.0,,5.0,0.6744641,0.6744641,1,High
11781.0,341.2875,12,1.0,1.0,,4.0,0.44301075,0.44301075,0,Moderate
11783.0,232.6141,13,4.0,2.0,,6.0,0.8955486,0.8955486,1,Very high
11789.0,2114.7665,35,1.0,2.0,,2.0,0.41888744,0.41888744,0,Moderate
11794.0,170.5313,11,1.0,2.0,,3.0,0.384337,0.384337,0,Moderate
11795.0,853.9026,24,1.0,2.0,,5.0,0.560598,0.560598,0,High
11805.0,182.4144,12,1.0,3.0,,6.0,0.5009916,0.5009916,0,High
11808.0,2612.193,24,2.0,1.0,,6.0,0.7450368,0.7450368,1,Very high
11810.0,370.5684,47,1.0,4.0,9,5.0,0.7353895,0.7353895,1,Very high
11812.0,928.6541,35,6.0,1.0,9,4.0,0.88199353,0.88199353,1,Very high
11813.0,715.5574,35,2.0,5.0,,4.0,0.93345714,0.93345714,1,Very high
11825.0,148.2551,11,6.0,2.0,,6.0,0.7868974,0.7868974,1,Very high
11826.0,291.079,12,1.0,2.0,9,6.0,0.29010293,0.29010293,0,Low
11835.0,95.9383,10,2.0,5.0,,5.0,0.7434636,0.7434636,1,Very high
11842.0,5685.7483,35,2.0,1.0,,1.0,0.30368692,0.30368692,0,Moderate
11843.0,95.0029,12,1.0,4.0,,5.0,0.6631982,0.6631982,1,High
11844.0,1668.023,35,1.0,7.0,,3.0,0.20608506,0.20608506,0,Low
11846.0,1919.5089,24,1.0,6.0,,3.0,0.7792614,0.7792614,1,Very high
11847.0,369.8891,12,1.0,5.0,,5.0,0.54292375,0.54292375,0,High
11851.0,893.2488,35,1.0,4.0,,3.0,0.48614973,0.48614973,0,Moderate
11853.0,2294.0207,59,1.0,3.0,,3.0,0.73176897,0.73176897,1,Very high
11855.0,139.888,10,2.0,5.0,,6.0,0.8383295,0.8383295,1,Very high
11858.0,293.0077,10,2.0,3.0,,5.0,0.7913968,0.7913968,1,Very high
11859.0,258.6179,12,1.0,3.0,,5.0,0.7889787,0.7889787,1,Very high
11861.0,3583.8081,35,2.0,5.0,,5.0,0.80051273,0.80051273,1,Very high
11869.0,3772.5528,35,2.0,3.0,,4.0,0.7460165,0.7460165,1,Very high
11872.0,363.3118,48,2.0,6.0,,5.0,0.8455819,0.8455819,1,Very high
11873.0,177.9399,13,3.0,3.0,9,6.0,0.87904584,0.87904584,1,Very high
11874.0,736.9862,35,2.0,7.0,,6.0,0.81841314,0.81841314,1,Very high
11881.0,2231.2262,59,1.0,3.0,,4.0,0.7526573,0.7526573,1,Very high
11884.0,466.0453,35,3.0,3.0,,6.0,0.81276226,0.81276226,1,Very high
11888.0,1158.6474,24,1.0,1.0,,5.0,0.6355437,0.6355437,0,High
11890.0,174.6735,47,1.0,2.0,,6.0,0.3537654,0.3537654,0,Moderate
11898.0,455.39,59,2.0,3.0,8,7.0,0.8198667,0.8198667,1,Very high
11900.0,225.9039,47,3.0,2.0,,5.0,0.60152185,0.60152185,0,High
11903.0,262.1764,10,1.0,6.0,,2.0,0.7342157,0.7342157,1,Very high
11904.0,61.261,13,5.0,4.0,,5.0,0.76662004,0.76662004,1,Very high
11909.0,114.4921,47,3.0,2.0,9,7.0,0.790169,0.790169,1,Very high
11911.0,223.2888,48,1.0,5.0,,4.0,0.51033103,0.51033103,0,High
11912.0,1831.3736,24,3.0,2.0,,5.0,0.6671047,0.6671047,1,High
11916.0,288.0499,10,1.0,2.0,,3.0,0.61706597,0.61706597,0,High
11918.0,325.4722,46,1.0,5.0,,3.0,0.8650302,0.8650302,1,Very high
11928.0,205.823,47,1.0,5.0,,3.0,0.8902584,0.8902584,1,Very high
11934.0,2319.2356,24,1.0,3.0,9,2.0,0.8629712,0.8629712,1,Very high
11939.0,148.6758,46,3.0,1.0,,3.0,0.9605588,0.9605588,1,Very high
11941.0,935.4804,35,1.0,6.0,,2.0,0.5706817,0.5706817,0,High
11942.0,189.655,48,1.0,4.0,,5.0,0.71509063,0.71509063,1,Very high
11945.0,215.9488,12,1.0,1.0,9,5.0,0.8404397,0.8404397,1,Very high
11947.0,197.4654,13,4.0,3.0,9,6.0,0.8434159,0.8434159,1,Very high
11956.0,1256.2844,24,1.0,4.0,,5.0,0.7658844,0.7658844,1,Very high
11957.0,367.4649,47,5.0,4.0,,5.0,0.8728461,0.8728461,1,Very high
11958.0,242.1601,46,3.0,2.0,,5.0,0.64910084,0.64910084,0,High
11963.0,4137.8385,24,1.0,2.0,,3.0,0.8292393,0.8292393,1,Very high
11971.0,950.2511,24,1.0,1.0,,6.0,0.5708571,0.5708571,0,High
11973.0,136.7634,47,2.0,5.0,,6.0,0.6701102,0.6701102,1,High
11975.0,674.6704,48,1.0,3.0,9,4.0,0.5081605,0.5081605,0,High
11982.0,4208.2647,46,1.0,1.0,,1.0,0.31969675,0.31969675,0,Moderate
11984.0,257.6394,47,1.0,1.0,,5.0,0.5773853,0.5773853,0,High
11985.0,604.8108,12,1.0,2.0,,1.0,0.269221,0.269221,0,Low
11989.0,279.1346,47,1.0,5.0,,5.0,0.64026046,0.64026046,0,High
11991.0,916.5749,48,5.0,2.0,,5.0,0.9076469,0.9076469,1,Very high
11992.0,125.4784,11,1.0,3.0,,5.0,0.47578633,0.47578633,0,Moderate
11993.0,1161.6119,24,2.0,1.0,9,7.0,0.7741858,0.7741858,1,Very high
12001.0,914.2266,35,2.0,1.0,9,4.0,0.93183243,0.93183243,1,Very high
12007.0,278.5989,10,2.0,1.0,,5.0,0.8255813,0.8255813,1,Very high
12014.0,780.2146,35,1.0,1.0,,4.0,0.5822173,0.5822173,0,High
12016.0,113.4817,11,1.0,3.0,2,5.0,0.56590945,0.56590945,0,High
12018.0,65.0952,47,1.0,3.0,9,6.0,0.5890391,0.5890391,0,High
12020.0,2366.7216,35,1.0,3.0,,4.0,0.52580255,0.52580255,0,High
12022.0,285.4928,12,1.0,5.0,,3.0,0.41750872,0.41750872,0,Moderate
12028.0,1218.6781,59,2.0,5.0,,2.0,0.7233463,0.7233463,1,Very high
12031.0,2574.8388,24,1.0,1.0,,1.0,0.25962475,0.25962475,0,Low
12032.0,72.5277,10,1.0,1.0,9,5.0,0.6671762,0.6671762,1,High
12034.0,552.669,35,2.0,3.0,,7.0,0.541133,0.541133,0,High
12036.0,3796.8782,24,6.0,3.0,,4.0,0.90622276,0.90622276,1,Very high
12045.0,2917.2237,24,1.0,7.0,,5.0,0.5387294,0.5387294,0,High
12050.0,1166.1762,59,1.0,3.0,,5.0,0.869627,0.869627,1,Very high
12051.0,1580.2107,47,1.0,3.0,,1.0,0.2948948,0.2948948,0,Low
12053.0,163.8368,12,2.0,3.0,3,3.0,0.8374926,0.8374926,1,Very high
12057.0,360.13,46,1.0,2.0,,5.0,0.7366021,0.7366021,1,Very high
12060.0,6619.1706,35,2.0,7.0,,2.0,0.7647281,0.7647281,1,Very high
12064.0,1461.4261,59,1.0,2.0,,7.0,0.53310525,0.53310525,0,High
12070.0,754.2965,59,2.0,2.0,,5.0,0.7771281,0.7771281,1,Very high
12075.0,1006.7835,35,1.0,3.0,,5.0,0.4554093,0.4554093,0,Moderate
12083.0,329.7302,12,6.0,2.0,,3.0,0.91393924,0.91393924,1,Very high
12084.0,1596.5519,35,1.0,3.0,,5.0,0.41828337,0.41828337,0,Moderate
12090.0,152.4871,12,6.0,3.0,,4.0,0.9348235,0.9348235,1,Very high
12098.0,448.7295,59,1.0,5.0,9,6.0,0.70389265,0.70389265,1,Very high
12102.0,568.0555,47,3.0,6.0,,2.0,0.5372658,0.5372658,0,High
12103.0,868.2737,59,1.0,3.0,,4.0,0.7782968,0.7782968,1,Very high
12105.0,1380.2968,48,1.0,5.0,,4.0,0.7046837,0.7046837,1,Very high
12106.0,567.1141,59,3.0,1.0,1,7.0,0.87533265,0.87533265,1,Very high
12108.0,205.5533,59,1.0,5.0,,6.0,0.7636688,0.7636688,1,Very high
12116.0,216.0695,12,3.0,4.0,,5.0,0.7758605,0.7758605,1,Very high
12122.0,711.5978,24,1.0,2.0,,7.0,0.24622968,0.24622968,0,Low
12125.0,873.1495,24,1.0,7.0,,5.0,0.5656384,0.5656384,0,High
12127.0,3975.1637,35,1.0,1.0,,5.0,0.58715963,0.58715963,0,High
12134.0,929.8234,59,6.0,2.0,,6.0,0.9178359,0.9178359,1,Very high
12136.0,231.2586,12,1.0,7.0,,4.0,0.74980444,0.74980444,1,Very high
12138.0,301.8033,12,2.0,3.0,,5.0,0.5425364,0.5425364,0,High
12139.0,739.3443,59,1.0,2.0,1,6.0,0.8554566,0.8554566,1,Very high
12140.0,838.6789,35,2.0,3.0,,7.0,0.8206557,0.8206557,1,Very high
12143.0,426.642,46,2.0,3.0,9,6.0,0.7184274,0.7184274,1,Very high
12145.0,523.2055,24,1.0,3.0,,5.0,0.7771222,0.7771222,1,Very high
12148.0,228.2962,13,3.0,2.0,,4.0,0.65496063,0.65496063,1,High
12152.0,989.9974,48,1.0,2.0,,6.0,0.6907679,0.6907679,1,High
12153.0,4339.231,12,6.0,1.0,,1.0,0.8872118,0.8872118,1,Very high
12156.0,1548.9033,24,2.0,1.0,,7.0,0.7429473,0.7429473,1,Very high
12161.0,64.9405,11,3.0,2.0,,4.0,0.92047995,0.92047995,1,Very high
12170.0,744.7147,11,1.0,1.0,,1.0,0.15372632,0.15372632,0,Low
12173.0,238.791,12,4.0,2.0,,5.0,0.82843363,0.82843363,1,Very high
12174.0,1443.95,35,1.0,1.0,,6.0,0.6655066,0.6655066,1,High
12176.0,1162.4261,35,1.0,5.0,,6.0,0.7749403,0.7749403,1,Very high
12177.0,228.9995,13,1.0,2.0,,6.0,0.43969035,0.43969035,0,Moderate
12186.0,193.2616,47,3.0,2.0,,6.0,0.84625214,0.84625214,1,Very high
12189.0,172.0422,12,1.0,4.0,9,5.0,0.4934236,0.4934236,0,Moderate
12193.0,1841.5134,35,1.0,1.0,9,5.0,0.48348054,0.48348054,0,Moderate
12199.0,72.1684,13,1.0,2.0,7,7.0,0.78415984,0.78415984,1,Very high
12203.0,99.7654,13,2.0,3.0,,5.0,0.8459676,0.8459676,1,Very high
12204.0,3382.7526,35,4.0,3.0,,3.0,0.76547945,0.76547945,1,Very high
12205.0,1624.0061,35,1.0,1.0,,5.0,0.804456,0.804456,1,Very high
12207.0,130.9138,11,1.0,2.0,9,1.0,0.120819055,0.120819055,0,Low
12210.0,822.922,59,1.0,2.0,7,4.0,0.85512084,0.85512084,1,Very high
12213.0,1088.558,59,6.0,1.0,,5.0,0.8522764,0.8522764,1,Very high
12214.0,195.7168,47,1.0,7.0,,5.0,0.7581213,0.7581213,1,Very high
12219.0,101.9056,13,1.0,1.0,9,6.0,0.5802516,0.5802516,0,High
12235.0,876.6356,35,3.0,2.0,,7.0,0.782052,0.782052,1,Very high
12236.0,495.1484,47,1.0,5.0,,4.0,0.8765419,0.8765419,1,Very high
12239.0,919.9469,35,6.0,4.0,,7.0,0.88163805,0.88163805,1,Very high
12242.0,3096.1173,35,1.0,2.0,,5.0,0.6605912,0.6605912,1,High
12260.0,1588.074,48,3.0,2.0,,7.0,0.64513,0.64513,0,High
12262.0,59.4563,11,2.0,5.0,,5.0,0.74993706,0.74993706,1,Very high
12263.0,896.5717,59,1.0,2.0,,6.0,0.7496759,0.7496759,1,Very high
12273.0,6468.0547,59,1.0,1.0,,7.0,0.71543336,0.71543336,1,Very high
12283.0,3861.2313,24,3.0,5.0,,4.0,0.8267592,0.8267592,1,Very high
12287.0,593.4328,47,4.0,4.0,,3.0,0.91061085,0.91061085,1,Very high
12292.0,774.674,12,4.0,2.0,,2.0,0.8786825,0.8786825,1,Very high
12295.0,34.2454,10,1.0,2.0,9,4.0,0.5682682,0.5682682,0,High
12303.0,2656.4105,35,5.0,1.0,,5.0,0.848645,0.848645,1,Very high
12304.0,333.92,59,2.0,2.0,,4.0,0.77868074,0.77868074,1,Very high
12310.0,2765.1405,35,5.0,3.0,,3.0,0.8019372,0.8019372,1,Very high
12316.0,39.249,11,1.0,5.0,,5.0,0.70927864,0.70927864,1,Very high
12321.0,751.4811,24,1.0,2.0,,5.0,0.8292153,0.8292153,1,Very high
12324.0,1513.3888,24,1.0,1.0,,6.0,0.65719295,0.65719295,1,High
12325.0,589.2813,46,1.0,3.0,,2.0,0.6071832,0.6071832,0,High
12331.0,667.8974,24,6.0,2.0,,5.0,0.88055784,0.88055784,1,Very high
12333.0,1512.2102,35,2.0,3.0,,4.0,0.66787523,0.66787523,1,High
12335.0,108.1764,12,3.0,2.0,,4.0,0.6825712,0.6825712,1,High
12337.0,216.3966,12,1.0,5.0,,6.0,0.80123603,0.80123603,1,Very high
12346.0,5550.1993,35,1.0,1.0,8,7.0,0.5600212,0.5600212,0,High
12349.0,2041.5529,59,1.0,5.0,,5.0,0.7318222,0.7318222,1,Very high
12356.0,282.4937,46,6.0,4.0,,6.0,0.9128735,0.9128735,1,Very high
12357.0,1449.0077,35,2.0,2.0,,6.0,0.8096809,0.8096809,1,Very high
12359.0,118.8204,10,1.0,2.0,,5.0,0.3821773,0.3821773,0,Moderate
12362.0,369.648,12,1.0,1.0,,5.0,0.8557656,0.8557656,1,Very high
12368.0,447.4576,59,4.0,2.0,,3.0,0.9015438,0.9015438,1,Very high
12381.0,738.0549,47,1.0,4.0,,2.0,0.73912674,0.73912674,1,Very high
12385.0,282.217,13,2.0,3.0,1,6.0,0.7273337,0.7273337,1,Very high
12387.0,895.5398,35,1.0,5.0,,5.0,0.68125147,0.68125147,1,High
12388.0,1414.223,35,1.0,1.0,,6.0,0.63579255,0.63579255,0,High
12389.0,233.9947,13,1.0,1.0,,6.0,0.7288931,0.7288931,1,Very high
12390.0,1685.8965,35,3.0,2.0,,4.0,0.84879595,0.84879595,1,Very high
12394.0,663.3198,24,1.0,6.0,,5.0,0.69951177,0.69951177,1,High
12397.0,193.7716,47,1.0,2.0,9,4.0,0.70595586,0.70595586,1,Very high
12398.0,453.6247,11,1.0,1.0,5,1.0,0.44685495,0.44685495,0,Moderate
12399.0,170.6097,13,6.0,2.0,9,5.0,0.6463221,0.6463221,0,High
12402.0,5024.5829,35,1.0,3.0,,2.0,0.8639988,0.8639988,1,Very high
12405.0,7590.1511,35,1.0,5.0,,4.0,0.6172312,0.6172312,0,High
12408.0,3329.7975,48,6.0,7.0,,4.0,0.9495411,0.9495411,1,Very high
12409.0,84.687,11,1.0,3.0,,5.0,0.82024384,0.82024384,1,Very high
12410.0,124.9307,10,4.0,1.0,,5.0,0.8880091,0.8880091,1,Very high
12411.0,281.7071,10,6.0,3.0,4,5.0,0.7960654,0.7960654,1,Very high
12412.0,3765.6788,24,1.0,6.0,5,3.0,0.91177034,0.91177034,1,Very high
12417.0,567.49,48,1.0,3.0,,4.0,0.68243414,0.68243414,1,High
12422.0,511.3646,12,6.0,3.0,,4.0,0.8689585,0.8689585,1,Very high
12423.0,743.3289,46,1.0,5.0,,2.0,0.462026,0.462026,0,Moderate
12425.0,436.3088,13,1.0,1.0,,4.0,0.58761,0.58761,0,High
12426.0,138.0403,11,4.0,2.0,,4.0,0.89327997,0.89327997,1,Very high
12427.0,8470.6464,35,2.0,2.0,,2.0,0.5481922,0.5481922,0,High
12437.0,769.5771,10,6.0,3.0,,6.0,0.89887327,0.89887327,1,Very high
12438.0,3985.9704,46,1.0,1.0,7,1.0,0.45129052,0.45129052,0,Moderate
12440.0,1261.2093,48,1.0,2.0,,5.0,0.4982387,0.4982387,0,Moderate
12442.0,100.4817,13,1.0,2.0,,6.0,0.4371124,0.4371124,0,Moderate
12447.0,1040.0872,35,1.0,7.0,,4.0,0.5241596,0.5241596,0,High
12449.0,87.4485,12,3.0,3.0,,4.0,0.88728446,0.88728446,1,Very high
12451.0,1669.6541,35,6.0,2.0,9,3.0,0.88897604,0.88897604,1,Very high
12466.0,631.6753,59,1.0,4.0,,5.0,0.82184494,0.82184494,1,Very high
12467.0,740.5068,48,1.0,1.0,,4.0,0.6621103,0.6621103,1,High
12468.0,59.2112,11,6.0,4.0,,6.0,0.91594946,0.91594946,1,Very high
12473.0,301.1224,12,1.0,2.0,,6.0,0.44838712,0.44838712,0,Moderate
12474.0,126.7705,12,1.0,2.0,1,7.0,0.13656764,0.13656764,0,Low
12475.0,1605.1838,35,1.0,4.0,,3.0,0.3582023,0.3582023,0,Moderate
12476.0,309.3857,46,1.0,1.0,,4.0,0.5265711,0.5265711,0,High
12478.0,2665.4437,24,1.0,2.0,9,2.0,0.8314504,0.8314504,1,Very high
12482.0,1475.8501,35,6.0,3.0,,6.0,0.8837118,0.8837118,1,Very high
12484.0,549.0617,35,6.0,6.0,,6.0,0.90719604,0.90719604,1,Very high
12489.0,2485.9189,35,3.0,1.0,,6.0,0.49426335,0.49426335,0,Moderate
12493.0,268.4229,13,4.0,1.0,,6.0,0.8365463,0.8365463,1,Very high
12495.0,257.9053,13,2.0,1.0,,6.0,0.8067342,0.8067342,1,Very high
12497.0,223.3957,46,1.0,2.0,9,6.0,0.8059544,0.8059544,1,Very high
12502.0,178.1138,13,2.0,2.0,,5.0,0.869333,0.869333,1,Very high
12506.0,120.3575,47,3.0,5.0,,5.0,0.6853845,0.6853845,1,High
12508.0,3358.2554,35,1.0,1.0,,1.0,0.3525975,0.3525975,0,Moderate
12514.0,442.7004,11,2.0,3.0,,4.0,0.8403174,0.8403174,1,Very high
12522.0,1731.7323,24,1.0,3.0,,3.0,0.8678331,0.8678331,1,Very high
12523.0,3466.9459,24,1.0,3.0,,2.0,0.52064794,0.52064794,0,High
12529.0,335.444,10,6.0,2.0,,4.0,0.873183,0.873183,1,Very high
12535.0,301.9323,47,1.0,5.0,,7.0,0.7291289,0.7291289,1,Very high
12536.0,183.1354,11,3.0,1.0,9,5.0,0.75544786,0.75544786,1,Very high
12539.0,366.2848,46,1.0,5.0,,6.0,0.55131745,0.55131745,0,High
12542.0,999.0795,24,1.0,7.0,,5.0,0.733145,0.733145,1,Very high
12545.0,692.7578,24,2.0,3.0,9,5.0,0.7049296,0.7049296,1,Very high
12546.0,334.3573,13,1.0,4.0,9,5.0,0.8630626,0.8630626,1,Very high
12550.0,1520.8435,24,6.0,3.0,,3.0,0.91060597,0.91060597,1,Very high
12552.0,209.4399,47,1.0,3.0,9,5.0,0.829786,0.829786,1,Very high
12558.0,121.3862,12,1.0,5.0,,4.0,0.7985097,0.7985097,1,Very high
12562.0,1058.7314,24,2.0,7.0,,4.0,0.7774072,0.7774072,1,Very high
12564.0,1122.6498,35,3.0,3.0,,6.0,0.85186243,0.85186243,1,Very high
12566.0,795.4092,35,4.0,2.0,5,6.0,0.79400945,0.79400945,1,Very high
12568.0,165.1992,12,3.0,1.0,9,6.0,0.84265333,0.84265333,1,Very high
12574.0,467.6236,48,3.0,4.0,,4.0,0.8978697,0.8978697,1,Very high
12578.0,100.3524,10,2.0,4.0,,3.0,0.69374114,0.69374114,1,High
12581.0,134.427,13,1.0,1.0,,3.0,0.77727276,0.77727276,1,Very high
12585.0,348.4597,12,2.0,1.0,,6.0,0.75524974,0.75524974,1,Very high
12587.0,57.9788,11,1.0,4.0,,4.0,0.8611259,0.8611259,1,Very high
12588.0,822.6122,59,1.0,7.0,,4.0,0.8854193,0.8854193,1,Very high
12590.0,225.059,12,2.0,1.0,,6.0,0.6804737,0.6804737,1,High
12599.0,562.7491,48,3.0,4.0,9,2.0,0.7569621,0.7569621,1,Very high
12605.0,242.1124,47,1.0,7.0,,5.0,0.7857515,0.7857515,1,Very high
12608.0,481.6684,12,1.0,2.0,,3.0,0.7019739,0.7019739,1,Very high
12618.0,3046.5161,24,5.0,2.0,,4.0,0.9122442,0.9122442,1,Very high
12623.0,1056.7577,48,2.0,2.0,,5.0,0.6992455,0.6992455,1,High
12625.0,391.9674,48,1.0,3.0,,4.0,0.86440235,0.86440235,1,Very high
12628.0,194.9398,47,2.0,3.0,,5.0,0.867727,0.867727,1,Very high
12639.0,339.3047,47,1.0,1.0,,5.0,0.5767632,0.5767632,0,High
12647.0,807.6402,47,1.0,3.0,,4.0,0.81668055,0.81668055,1,Very high
12648.0,994.3421,35,2.0,4.0,,7.0,0.5842415,0.5842415,0,High
12649.0,202.6533,12,3.0,2.0,,6.0,0.7480015,0.7480015,1,Very high
12650.0,949.5943,48,1.0,3.0,5,3.0,0.33939797,0.33939797,0,Moderate
12659.0,1310.8783,35,4.0,1.0,1,7.0,0.8582581,0.8582581,1,Very high
12661.0,364.4334,12,1.0,1.0,,5.0,0.306361,0.306361,0,Moderate
12676.0,621.2683,59,1.0,1.0,,3.0,0.91199356,0.91199356,1,Very high
12677.0,710.4502,24,1.0,3.0,,4.0,0.6249688,0.6249688,0,High
12680.0,722.6705,59,3.0,2.0,,5.0,0.7845296,0.7845296,1,Very high
12683.0,703.5283,59,6.0,2.0,,4.0,0.84989697,0.84989697,1,Very high
12687.0,814.5671,35,3.0,6.0,,5.0,0.84268504,0.84268504,1,Very high
12692.0,1859.5803,35,1.0,7.0,,4.0,0.46459857,0.46459857,0,Moderate
12700.0,1040.2883,35,2.0,2.0,,5.0,0.7803859,0.7803859,1,Very high
12703.0,204.3535,46,1.0,2.0,9,3.0,0.89591175,0.89591175,1,Very high
12705.0,1233.9081,35,2.0,2.0,,5.0,0.6498582,0.6498582,0,High
12715.0,261.3207,13,1.0,1.0,,6.0,0.5371913,0.5371913,0,High
12716.0,661.9672,48,1.0,5.0,,4.0,0.5253862,0.5253862,0,High
12720.0,1418.8478,35,1.0,7.0,,4.0,0.852418,0.852418,1,Very high
12722.0,207.6809,11,2.0,1.0,5,1.0,0.7092703,0.7092703,1,Very high
12726.0,72.7193,11,1.0,2.0,,5.0,0.749309,0.749309,1,Very high
12744.0,337.8422,13,1.0,1.0,,4.0,0.5863008,0.5863008,0,High
12745.0,2092.4276,48,1.0,1.0,9,1.0,0.76440144,0.76440144,1,Very high
12747.0,1769.7385,35,1.0,4.0,9,7.0,0.65295243,0.65295243,1,High
12750.0,2711.5414,59,3.0,3.0,,4.0,0.93637156,0.93637156,1,Very high
12751.0,500.008,48,1.0,2.0,,6.0,0.7279497,0.7279497,1,Very high
12753.0,988.3296,48,1.0,2.0,,6.0,0.70916235,0.70916235,1,Very high
12762.0,1497.1562,35,1.0,1.0,,6.0,0.50486815,0.50486815,0,High
